sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
EU590022,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog6867/2005
EU590023,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog4209/2005
EU590024,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog4861/2005
EU590025,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog4836/2005
EU590026,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog7414/2005
EU590027,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2006,2006,2006,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog3563/2006
EU590028,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog7134/2005
EU590029,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog7413/2005
EU590030,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2005,2005,2005,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog0187/2005
EU590031,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2007,2007,2007,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog0480/2007
EU590032,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2007,2007,2007,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog7828/2007
EU590033,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2006,2006,2006,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog1086/2006
EU590034,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2007,2007,2007,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog6853/2007
EU590035,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2007,2007,2007,469,31-Mar-09,31-Mar-09,Canis aureus,-,Jackal8059/2007
EU590036,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2006,2006,2006,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,Dog9069/2006
EU590037,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2006,2006,2006,469,31-Mar-09,31-Mar-09,Bos taurus,-,Cow5355/2006
EU590038,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2000,2000,2000,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,DogT4/2000
EU590039,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2000,2000,2000,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,DogT6/2000
EU590040,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2000,2000,2000,469,31-Mar-09,31-Mar-09,Canis lupus familiaris,-,DogT7/2000
EU715371,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1998,1998,1998,469,31-Jan-09,31-Jan-09,Bos taurus,-,CowJ4/1998
EU715372,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1998,1998,1998,469,31-Jan-09,31-Jan-09,Sciuridae,-,SquirrelJ5/1998
EU715373,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2004,2004,2004,469,31-Jan-09,31-Jan-09,Bos taurus,-,Cow4168/2004
EU715375,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1997,1997,1997,469,31-Jan-09,31-Jan-09,Martes foina,-,Stone Marten9655/1997
EU715376,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1995,1995,1995,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox2323/1995
EU715377,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1997,1997,1997,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox2897/1997
EU715378,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2004,2004,2004,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox3056/2004
EU715379,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2002,2002,2002,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox4906/2002
EU715380,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2000,2000,2000,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox1956/2000
EU715381,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2002,2002,2002,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox0486/2002
EU715382,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2002,2002,2002,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox5759/2002
EU715383,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2004,2004,2004,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox6812/2004
EU715384,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2000,2000,2000,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox3996/2000
EU715385,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1999,1999,1999,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox7001/1999
EU715386,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1999,1999,1999,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox2624/1999
EU715387,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1999,1999,1999,469,31-Jan-09,31-Jan-09,Canis lupus,-,Wolf1662/1999
EU715388,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2000,2000,2000,469,31-Jan-09,31-Jan-09,Vulpes vulpes,-,Fox5630/2000
EU715389,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1999,1999,1999,469,31-Jan-09,31-Jan-09,Capra aegagrus hircus,-,GoatJ1/1999
EU715390,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1998,1998,1998,469,31-Jan-09,31-Jan-09,Meles meles,-,BadgerJ6/1998
EU715391,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,1998,1998,1998,469,31-Jan-09,31-Jan-09,Bos taurus,-,CowJ3/1998
EU715392,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,1999,1999,1999,469,31-Jan-09,31-Jan-09,Bos taurus,-,Cow1353/1999
EU715393,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,2000,2000,2000,469,31-Jan-09,31-Jan-09,Canis lupus familiaris,-,Dog1909/2000
EU715394,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,1997,1997,1997,469,31-Jan-09,31-Jan-09,Canis lupus familiaris,-,Dog1132/1997
EU715395,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,1999,1999,1999,469,31-Jan-09,31-Jan-09,Equus asinus,-,DonkeyJ2/1999
AY956351,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,Istanbul,2001,2001,2001,453,01-Dec-05,26-Jul-16,Canis familiaris,16490142,RV1142
EU715374,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,2004,2004,2004,450,31-Jan-09,31-Jan-09,Bos taurus,-,Cow4828/2004
AY536254,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,Istanbul,2003,2003,2003,431,31-Jan-05,26-Jul-16,jackal,16490142,RV1385
AY536255,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,Istanbul,2003,2003,2003,431,31-Jan-05,26-Jul-16,jackal,16490142,RV1386
AY536256,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,Istanbul,2003,2003,2003,431,31-Jan-05,26-Jul-16,jackal,16490142,RV1387
AY536257,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,Istanbul,2003,2003,2003,431,31-Jan-05,26-Jul-16,jackal,16490142,RV1388
AY536258,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,Aydin,2003,2003,2003,431,31-Jan-05,26-Jul-16,Vulpes vulpes,16490142,RV1389
AY538776,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TUR,Turkey,Istanbul,2001,2001,2001,431,01-Mar-05,26-Jul-16,Canis familiaris,16490142,RV1142
AY062047,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,-,-,2002,414,30-Mar-02,15-Nov-02,Vulpes,12417947,-
AY062071,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,-,-,2002,405,30-Mar-02,15-Nov-02,Vulpes,12417947,-
AY091627,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,-,-,2003,405,30-Sep-03,25-Jul-16,Nyctereutes procyonoides,16198016,Rv437
AY330744,AL_Cosmopolitan_ME2,Cosmopolitan ME2,BWA,Botswana,Lobaste,1990,1990,1990,405,30-Jan-04,26-Jul-16,Felis catus,15201031,RV396
AY352504,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Russia,Leningrad,-,-,2004,405,01-Aug-04,26-Jul-16,Nyctereutes procyonoides,15650080,RV309
AY352516,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Georgia,-,-,-,2004,405,01-Aug-04,26-Jul-16,Bos taurus,15650080,RV307
AF033870,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1986,1986,1986,400,27-Nov-97,21-Nov-97,Meles meles,-,9621POL
AF033871,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1991,1991,1991,400,27-Nov-97,21-Nov-97,Canis lupus familiaris,-,9623POL
AF033872,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1992,1992,1992,400,27-Nov-97,21-Nov-97,Felis catus,-,9624POL
AF033873,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1985,1985,1985,400,27-Nov-97,21-Nov-97,Rattus,-,9625POL
AF033874,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1986,1986,1986,400,27-Nov-97,21-Nov-97,Nyctereutes procyonoides,-,9626POL
AF033875,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1987,1987,1987,400,27-Nov-97,21-Nov-97,Vulpes,-,9627POL
AF033876,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1987,1987,1987,400,27-Nov-97,21-Nov-97,Vulpes,-,9634POL
AF033877,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1996,1996,1996,400,27-Nov-97,21-Nov-97,Bos taurus,-,9638POL
AF033878,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1996,1996,1996,400,27-Nov-97,21-Nov-97,Capreolus capreolus,-,9639POL
AF033879,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1996,1996,1996,400,27-Nov-97,21-Nov-97,Vulpes,-,9642POL
AF033880,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Vulpes,-,9691POL
AF033881,AL_Cosmopolitan_EE,Cosmopolitan EE,-,Poland,-,1992,1992,1992,400,27-Nov-97,21-Nov-97,Vulpes,-,9689POL
AF033882,AL_Cosmopolitan_EE,Cosmopolitan EE,-,Poland,-,1994,1994,1994,400,27-Nov-97,21-Nov-97,Vulpes,-,96174POL
AF033883,AL_Cosmopolitan_EE,Cosmopolitan EE,-,Poland,-,1994,1994,1994,400,27-Nov-97,21-Nov-97,Vulpes,-,96176POL
AF033887,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1996,1996,1996,400,27-Nov-97,21-Nov-97,Vulpes,-,96250POL
AF033888,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1994,1994,1994,400,27-Nov-97,21-Nov-97,Hydromys chrysogaster,-,9620POL
AF033889,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Erinaceinae,-,9622POL
AF033890,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1996,1996,1996,400,27-Nov-97,21-Nov-97,Vulpes,-,9637POL
AF033891,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Vulpes,-,9645POL
AF033892,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Vulpes,-,9656POL
AF033893,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1994,1994,1994,400,27-Nov-97,21-Nov-97,Nyctereutes procyonoides,-,9677POL
AF033894,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1992,1992,1992,400,27-Nov-97,21-Nov-97,Vulpes,-,9646POL
AF033895,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Nyctereutes procyonoides,-,9671POL
AF033896,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Martes,-,9680POL
AF033897,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1995,1995,1995,400,27-Nov-97,21-Nov-97,Vulpes,-,96104POL
AF033898,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1995,1995,1995,400,27-Nov-97,21-Nov-97,Vulpes,-,96105POL
AF033899,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1995,1995,1995,400,27-Nov-97,21-Nov-97,Vulpes,-,96106POL
AF033900,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Nyctereutes procyonoides,-,96140POL
AF033901,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1993,1993,1993,400,27-Nov-97,21-Nov-97,Felis catus,-,96161POL
AF033902,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1996,1996,1996,400,27-Nov-97,21-Nov-97,Nyctereutes procyonoides,-,96253POL
AF033903,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,1996,1996,1996,400,27-Nov-97,21-Nov-97,Vulpes,-,96256POL
AY245848,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,-,-,-,-,2004,400,11-May-04,25-Jul-16,-,15160845,-
AY245850,AL_Cosmopolitan_CE,Cosmopolitan CE,-,-,-,-,-,2004,400,11-May-04,25-Jul-16,-,15160845,-
AY277570,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,1999,1999,1999,400,14-May-03,25-Jul-16,Vulpes vulpes,-,01LAT
AY277571,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,1999,1999,1999,400,14-May-03,25-Jul-16,Canis lupus familiaris,-,02LAT
AY277572,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,1999,1999,1999,400,14-May-03,25-Jul-16,Nyctereutes procyonoides,-,04LAT
AY277573,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,1999,1999,1999,400,14-May-03,25-Jul-16,Vulpes vulpes,-,08LAT
AY277574,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,-,-,2003,400,14-May-03,25-Jul-16,-,-,12LAT
AY277575,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,-,-,2003,400,14-May-03,25-Jul-16,-,-,16LAT
AY277576,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,1999,1999,1999,400,14-May-03,25-Jul-16,Canis lupus familiaris,-,18LAT
AY277577,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,1999,1999,1999,400,14-May-03,25-Jul-16,Vulpes vulpes,-,20LAT
AY277578,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,-,-,2003,400,14-May-03,25-Jul-16,-,-,22LAT
AY277579,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,-,-,2003,400,14-May-03,25-Jul-16,-,-,23LAT
AY277580,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,-,-,2003,400,14-May-03,25-Jul-16,-,-,25LAT
AY751535,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,Pskov,1990,1990,1990,400,01-Oct-05,26-Jul-16,Canis familiaris,16198016,RV440
EU616715,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2006,2006,2006,400,05-May-08,26-Jul-16,Canis lupus familiaris,-,06LT1
EU616716,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2006,2006,2006,400,05-May-08,26-Jul-16,Vulpes vulpes,-,06LT2
EU616717,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2006,2006,2006,400,05-May-08,26-Jul-16,Nyctereutes procyonoides,-,06LT4
EU616718,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2006,2006,2006,400,05-May-08,26-Jul-16,Canis lupus familiaris,-,06LT5
EU616719,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,400,05-May-08,26-Jul-16,Canis lupus familiaris,-,05LT11
EU616720,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,400,05-May-08,26-Jul-16,Vulpes vulpes,-,07LT12
EU616721,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,400,05-May-08,26-Jul-16,Nyctereutes procyonoides,-,07LT14
EU616722,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,400,05-May-08,26-Jul-16,Canis lupus familiaris,-,07LT17
EU616723,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2007,2007,2007,400,05-May-08,26-Jul-16,Vulpes vulpes,-,07LT19
EU616724,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2006,2006,2006,400,05-May-08,26-Jul-16,Vulpes vulpes,-,05LT21
EU616725,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2005,2005,2005,400,05-May-08,26-Jul-16,Martes,-,05LT22
EU616726,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LTU,Lithuania,-,2006,2006,2006,400,05-May-08,26-Jul-16,Nyctereutes procyonoides,-,05LT24
KP723614,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1991,1991,1991,400,06-Apr-15,06-Apr-15,-,25811659,13145
KP723615,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1991,1991,1991,400,06-Apr-15,06-Apr-15,-,25811659,13148
KP723616,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,1991,1991,1991,400,06-Apr-15,06-Apr-15,-,25811659,14144
U22850,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,1993,1993,1993,400,21-Jul-95,01-Nov-95,Canis lupus familiaris,7778285,9329ISR
U42714,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Estonia,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9144EST
U42715,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Estonia,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9338EST
U42716,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Finland,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9348FIN
U42997,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Germany,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9210ALL
U42998,AL_Cosmopolitan_EE,Cosmopolitan EE,-,Hungary,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9383HON
U42999,AL_Cosmopolitan_EE,Cosmopolitan EE,-,Hungary,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9384HON
U43000,AL_Cosmopolitan_EE,Cosmopolitan EE,-,Hungary,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9386HON
U43001,AL_Cosmopolitan_EE,Cosmopolitan EE,-,Hungary,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9387HON
U43002,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,Lithuania,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9345LIT
U43003,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9422POL
U43004,AL_Cosmopolitan_CE,Cosmopolitan CE,-,Poland,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9424POL
U43007,AL_Cosmopolitan_NEE,Cosmopolitan NEE,-,-,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,94250SLK
U43010,AL_Cosmopolitan_CE,Cosmopolitan CE,-,-,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9465TCE
U43014,AL_Cosmopolitan_ME2,Cosmopolitan ME2,-,-,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,93100TU
U43016,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9308IRA
U43017,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9309IRA
U43018,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9320IRA
U43019,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9313IRA
U43020,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Israel,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9330ISR
U43021,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9331ISR
U43022,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9332ISR
U43023,AL_Cosmopolitan_ME1b,Cosmopolitan ME1b,-,Israel,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9333ISR
U43024,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,-,-,-,-,1999,400,05-Jan-99,29-Jan-99,-,-,9125EAU
AY034165,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TZA,Tanzania,-,-,-,2001,382,18-Jun-01,19-Dec-01,Crocuta crocuta,11742089,A503
AY034168,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TZA,Tanzania,-,-,-,2001,382,18-Jun-01,19-Dec-01,Crocuta crocuta,11742089,S226
AY034169,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TZA,Tanzania,-,-,-,2001,382,18-Jun-01,19-Dec-01,Crocuta crocuta,11742089,S83
AY034170,AL_Cosmopolitan_ME2,Cosmopolitan ME2,TZA,Tanzania,-,-,-,2001,382,18-Jun-01,19-Dec-01,Crocuta crocuta,11742089,X518
KR337510,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,Kuldiga,2009,2009,2009,361,14-Feb-16,14-Feb-16,Nyctereutes procyonoides,26849358,RV28_2009
KR337552,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,Talsi,2009,2009,2009,361,14-Feb-16,14-Feb-16,Nyctereutes procyonoides,26849358,RV12_2009
KR337553,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,Talsi,2009,2009,2009,361,14-Feb-16,14-Feb-16,Nyctereutes procyonoides,26849358,RV13_2009
AY224153,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Mobarakeh,2000,2000,2000,350,13-Mar-03,25-Jul-16,Canis aureus,12948379,V691
AY224154,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Mamassani,2000,2000,2000,350,13-Mar-03,25-Jul-16,Bos taurus,12948379,V708
AY224155,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Khash,2000,2000,2000,350,13-Mar-03,25-Jul-16,Capra aegagrus hircus,12948379,V685
AY224156,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Isfahan,2000,2000,2000,350,13-Mar-03,25-Jul-16,Equus asinus,12948379,V734
AY224157,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Jieroft,2000,2000,2000,350,13-Mar-03,25-Jul-16,Bos taurus,12948379,V695
AY224158,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Kahnouj,2000,2000,2000,350,13-Mar-03,25-Jul-16,Bos taurus,12948379,V714
AY224159,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Kahnouj,2000,2000,2000,350,13-Mar-03,25-Jul-16,Camelus,12948379,V696
AY224160,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Jieroft,2000,2000,2000,350,13-Mar-03,25-Jul-16,Bos taurus,12948379,V702
AY224161,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Jieroft,2000,2000,2000,350,13-Mar-03,25-Jul-16,Bos taurus,12948379,V727
AY224162,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Farsan,2000,2000,2000,350,13-Mar-03,25-Jul-16,Vulpes vulpes,12948379,V692
AY224163,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Gachsaran,2000,2000,2000,350,13-Mar-03,25-Jul-16,Equus asinus,12948379,V697
AY224164,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Estahban,2000,2000,2000,350,13-Mar-03,25-Jul-16,Canis aureus,12948379,V715
AY224165,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Shiraz,2000,2000,2000,350,13-Mar-03,25-Jul-16,Bos taurus,12948379,V722
AY224166,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,-,Iran,Iranshahr,2000,2000,2000,350,13-Mar-03,25-Jul-16,Bos taurus,12948379,V725
