sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
GU363416,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,544,06-Feb-10,25-Jul-16,hyena,21452061,ICAD32-RHy
GU363417,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2004,2004,2004,544,06-Feb-10,25-Jul-16,Equus caballus,21452061,ICAD33-RH
GU363418,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,544,06-Feb-10,25-Jul-16,Felis catus,21452061,ICAD34-RCa
GU363419,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,544,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD35-RD
GU363420,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,544,06-Feb-10,25-Jul-16,Felis catus,21452061,ICAD36-RC
GU363421,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,540,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD37-RD
GU363422,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,544,06-Feb-10,25-Jul-16,Capra hircus,21452061,ICAD38-RG
GU363423,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,544,06-Feb-10,25-Jul-16,bear,21452061,ICAD39-RBe
GU363424,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,544,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD40-RD
GU363425,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,544,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD41-RD
GU371876,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,790,06-Feb-10,25-Jul-16,hyena,21452061,ICAD2-RHy
GU371877,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,795,06-Feb-10,25-Jul-16,Felis catus,21452061,ICAD3-RC
GU371878,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,797,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD5-RD
GU371879,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,782,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD6-RD
GU371880,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,773,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD7-RD
GU371881,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,806,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD8-RD
GU371882,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,785,06-Feb-10,25-Jul-16,Felis catus,21452061,ICAD9-RC
GU371883,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,802,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD10-RD
GU371884,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,792,06-Feb-10,25-Jul-16,Homo sapiens,21452061,ICAD11-RHu
GU371885,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,769,06-Feb-10,25-Jul-16,Homo sapiens,21452061,ICAD12-RHu
GU371886,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,762,06-Feb-10,25-Jul-16,Homo sapiens,21452061,ICAD13-RHu
GU371887,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,797,06-Feb-10,25-Jul-16,Homo sapiens,21452061,ICAD14-RHu
GU371888,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,784,06-Feb-10,25-Jul-16,Homo sapiens,21452061,ICAD15-RHu
GU371889,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,800,06-Feb-10,25-Jul-16,Homo sapiens,21452061,ICAD17-RHu
GU371890,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,806,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD18-RD
GU371891,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,806,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD19-RD
GU371892,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,799,06-Feb-10,25-Jul-16,Capra hircus,21452061,ICAD20-RG
GU371893,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,805,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD21-RD
GU371894,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,803,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD22-RD
GU371896,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,806,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD27-RD
GU371897,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,742,06-Feb-10,25-Jul-16,Felis catus,21452061,ICAD28-RC
GU371898,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,803,06-Feb-10,25-Jul-16,buffalo,21452061,ICAD30-RB
GU371899,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2008,2008,2008,796,06-Feb-10,25-Jul-16,hyena,21452061,ICAD32-RHy
GU371900,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,800,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD35-RD
GU371901,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,806,06-Feb-10,25-Jul-16,Felis catus,21452061,ICAD36-RC
GU371902,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,806,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD37-RD
GU371903,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,778,06-Feb-10,25-Jul-16,Capra hircus,21452061,ICAD38-RG
GU371904,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,803,06-Feb-10,25-Jul-16,bear,21452061,ICAD39-RBe
GU371905,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2009,2009,2009,789,06-Feb-10,25-Jul-16,Canis familiaris,21452061,ICAD40-RD
GU731660,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2006,2006,2006,598,22-Mar-10,25-Jul-16,Felis catus,-,SRV Cattle TN1
GU731664,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2007,2007,2007,551,22-Mar-10,25-Jul-16,Canis familiaris,-,SRV Dog KA1
GU731666,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2007,2007,2007,572,22-Mar-10,25-Jul-16,Canis familiaris,-,SRV Dog KA2
GU731668,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,2007,2007,2007,417,22-Mar-10,25-Jul-16,Canis familiaris,-,SRV Dog TN6
GU815996,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2004,2004,2004,502,28-Jul-10,25-Jul-16,Canis familiaris,20610710,0435AFG
GU815998,AL_Arctic_A,Arctic A,USA,United States,-,1991,1991,1991,502,28-Jul-10,25-Jul-16,Vulpes vulpes,20610710,9105USA
GU936881,AL_Arctic_AL1a,Arctic AL1a,GBR,United Kingdom,-,1987,1987,1987,1317,08-Nov-10,25-Jul-16,Homo sapiens,20826698,RV61
GU937024,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1575,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0906
GU937025,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1575,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0901
GU937026,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1575,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0804
GU937027,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1575,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0803
GU937028,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1575,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0801
GU937029,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1575,27-Apr-10,05-Jul-12,Canis lupus familiaris,21368564,KRVC0802
GU937030,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1575,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0907
GU937031,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1575,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0905
GU937032,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1575,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0904
GU937033,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1575,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0903
GU937034,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1575,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0902
GU937035,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1353,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0906
GU937036,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1353,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0901
GU937037,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1353,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0804
GU937038,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1353,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0803
GU937039,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1353,27-Apr-10,05-Jul-12,Canis familiaris,21368564,KRVR0801
GU937040,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,1353,27-Apr-10,05-Jul-12,Canis lupus familiaris,21368564,KRVC0802
GU937041,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1353,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0907
GU937042,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1353,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0905
GU937043,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1353,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0904
GU937044,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1353,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0903
GU937045,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,1353,27-Apr-10,05-Jul-12,Bos taurus,21368564,KRVB0902
GU992304,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2004,2004,2004,1353,27-Apr-10,10-Aug-10,Canis familiaris,-,04035AFG
GU992317,AL_Arctic_A,Arctic A,USA,United States,-,1991,1991,1991,1353,27-Apr-10,10-Aug-10,skunk,-,9104USA
HE801592,AL_Arctic,Arctic,PAK,Pakistan,-,2006,2006,2006,519,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 294
HE801593,AL_Arctic,Arctic,PAK,Pakistan,-,2008,2008,2008,519,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 19
HE801594,AL_Arctic,Arctic,PAK,Pakistan,-,2009,2009,2009,519,06-Jan-14,06-Jan-14,Canis familiaris,-,Pk 20
HE801595,AL_Arctic,Arctic,PAK,Pakistan,-,2008,2008,2008,519,06-Jan-14,06-Jan-14,Canis familiaris,-,Pk 21
HE801596,AL_Arctic,Arctic,PAK,Pakistan,-,2006,2006,2006,519,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 22
HE801597,AL_Arctic,Arctic,PAK,Pakistan,-,2007,2007,2007,519,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 25
HE801598,AL_Arctic_AL1a,Arctic AL1a,PAK,Pakistan,-,2007,2007,2007,519,06-Jan-14,06-Jan-14,Bubalus bubalis,-,Pk 26
HE801599,AL_Arctic,Arctic,PAK,Pakistan,-,2006,2006,2006,519,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 27
HE801600,AL_Arctic,Arctic,PAK,Pakistan,-,2007,2007,2007,519,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 55
HE801601,AL_Arctic_AL1b,Arctic AL1b,PAK,Pakistan,-,2007,2007,2007,519,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 56
HE801602,AL_Arctic,Arctic,PAK,Pakistan,-,2007,2007,2007,519,06-Jan-14,06-Jan-14,Capra hircus,-,Pk 57
HE801603,AL_Arctic_AL1b,Arctic AL1b,PAK,Pakistan,-,2007,2007,2007,519,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 58
HE801604,AL_Arctic_AL1b,Arctic AL1b,PAK,Pakistan,-,2008,2008,2008,519,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 59
HE801605,AL_Arctic,Arctic,PAK,Pakistan,-,2008,2008,2008,519,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 60
HE801606,AL_Arctic,Arctic,PAK,Pakistan,Dasuky,2008,2008,2008,1575,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 19
HE801607,AL_Arctic,Arctic,PAK,Pakistan,Sargodha,2009,2009,2009,1575,06-Jan-14,06-Jan-14,Canis familiaris,-,Pk 20
HE801608,AL_Arctic,Arctic,PAK,Pakistan,Lahore,2008,2008,2008,1575,06-Jan-14,06-Jan-14,Canis familiaris,-,Pk 21
HE801609,AL_Arctic,Arctic,PAK,Pakistan,Batrassi,2006,2006,2006,1575,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 22
HE801610,AL_Arctic,Arctic,PAK,Pakistan,Sargodha,2007,2007,2007,1575,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 25
HE801611,AL_Arctic,Arctic,PAK,Pakistan,Harichand,2007,2007,2007,1575,06-Jan-14,06-Jan-14,Bubalus bubalis,-,Pk 26
HE801612,AL_Arctic,Arctic,PAK,Pakistan,Sargodha,2006,2006,2006,1575,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 27
HE801613,AL_Arctic,Arctic,PAK,Pakistan,Sargodha,2007,2007,2007,1575,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 55
HE801614,AL_Arctic_AL1a,Arctic AL1a,PAK,Pakistan,Harichand,2007,2007,2007,1575,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 56
HE801615,AL_Arctic,Arctic,PAK,Pakistan,Kot Abdul Malik,2007,2007,2007,1575,06-Jan-14,06-Jan-14,Capra hircus,-,Pk 57
HE801616,AL_Arctic_AL1a,Arctic AL1a,PAK,Pakistan,Harichand,2007,2007,2007,1575,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 58
HE801617,AL_Arctic_AL1b,Arctic AL1b,PAK,Pakistan,Kasur,2008,2008,2008,1575,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 59
HE801618,AL_Arctic,Arctic,PAK,Pakistan,Attock,2008,2008,2008,1575,06-Jan-14,06-Jan-14,Equus mulus,-,Pk 60
HE802675,AL_Arctic_AL1a,Arctic AL1a,PAK,Pakistan,-,2010,2010,2010,11928,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 23
HE802676,AL_Arctic_AL1a,Arctic AL1a,PAK,Pakistan,-,2007,2007,2007,11928,06-Jan-14,06-Jan-14,Bos taurus,-,Pk 24
HM543738,AL_Arctic_A,Arctic A,NOR,Norway,-,1999,1999,1999,308,01-Jan-12,25-Jul-16,Vulpes lagopus,-,Svalbard-1998
HM543739,AL_Arctic_A,Arctic A,RUS,Russia,-,1999,1999,1999,308,01-Jan-12,25-Jul-16,Vulpes lagopus,-,Russia-1999-6
HM543740,AL_Arctic_A,Arctic A,RUS,Russia,-,1999,1999,1999,308,01-Jan-12,25-Jul-16,Vulpes lagopus,-,Russia-1999-7
HM543741,AL_Arctic_A,Arctic A,RUS,Russia,-,1999,1999,1999,308,01-Jan-12,25-Jul-16,Vulpes lagopus,-,Russia-1999-10
HQ116830,AL_Arctic_AL1b,Arctic AL1b,AFG,Afghanistan,-,2005,2005,2005,518,07-Nov-10,25-Jul-16,Canis familiaris,20739489,20277
HQ166002,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Puranobasti,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT2445
HQ166003,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Tankabasti,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT2685
HQ166004,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Lodrai,2008,2008,2008,395,05-Dec-10,25-Jul-16,Canis familiaris,21108870,BHT88
HQ166005,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Lekithang,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT183
HQ166006,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Majuwa,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT187
HQ166007,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Majuwa,2008,2008,2008,395,05-Dec-10,25-Jul-16,Sus scrofa,21108870,BHT202
HQ166008,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Majuwa,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT220
HQ166009,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Lekithang,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT317
HQ166010,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Pelrithang,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT573
HQ166011,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Jarwa,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT333
HQ166014,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Tankabasti,2009,2009,2009,395,05-Dec-10,25-Jul-16,Canis familiaris,21108870,BHT2000
HQ166015,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Puranobasti,2009,2009,2009,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT2053
HQ166016,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Pemaling,2009,2009,2009,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT2169
HQ166017,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Chhuzargang,2009,2009,2009,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT2196
HQ166018,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Dungmin,2009,2009,2009,395,05-Dec-10,25-Jul-16,Sus scrofa,21108870,BHT2719
HQ166019,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Puranobasti,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT630
HQ166020,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Gerigoan,2008,2008,2008,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT631
HQ166021,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,Lamatar,2009,2009,2009,395,05-Dec-10,25-Jul-16,Canis familiaris,21108870,BHT68
HQ166022,AL_Arctic,Arctic,BTN,Bhutan,Talabasti,2009,2009,2009,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT481
HQ166023,AL_Arctic,Arctic,BTN,Bhutan,Talabasti,2009,2009,2009,395,05-Dec-10,25-Jul-16,Felis catus,21108870,BHT469
HQ166024,AL_Arctic_AL1a,Arctic AL1a,BTN,Bhutan,P'ling,2009,2009,2009,395,05-Dec-10,25-Jul-16,Canis familiaris,21108870,BHT450
HQ197957,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVR0803
HQ197958,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVR0804
HQ197959,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVR0901
HQ197960,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVR0906
HQ197961,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0902
HQ197962,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0903
HQ197963,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0904
HQ197964,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0905
HQ197965,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0907
HQ197966,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0908
HQ197967,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0909
HQ197968,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2009,2009,2009,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB0910
HQ197969,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2010,2010,2010,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB1001
HQ197970,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2010,2010,2010,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB1002
HQ197971,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2010,2010,2010,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB1004
HQ197972,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2010,2010,2010,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVB1006
HQ197973,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVC0802
HQ197974,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2010,2010,2010,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVC1003
HQ197975,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2010,2010,2010,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVC1005
HQ197976,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,2008,2008,2008,872,14-Feb-11,25-Jul-16,Bos taurus,21467756,KRVR0801
HQ913570,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2003,2003,2003,1518,19-Feb-11,25-Jul-16,Homo sapiens,21298457,RV2472
HQ913571,AL_Arctic_AL3,Arctic AL3,NPL,Nepal,-,2003,2003,2003,400,19-Feb-11,25-Jul-16,Homo sapiens,21298457,RV2472
JN258416,AL_Arctic_A,Arctic A,USA,United States,Alaska,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90V819AL
JN258417,AL_Arctic_A,Arctic A,USA,United States,Alaska,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90V820AL
JN258418,AL_Arctic_A,Arctic A,USA,United States,Alaska,1990,1990,1990,500,07-Dec-11,25-Jul-16,Canis lupus,22100340,90V821AL
JN258419,AL_Arctic_A,Arctic A,USA,United States,Alaska,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90V822AL
JN258420,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V804AL
JN258421,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V803AL
JN258422,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V812AL
JN258423,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V813AL
JN258424,AL_Arctic_A,Arctic A,USA,United States,Alaska,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90V815AL
JN258425,AL_Arctic_A,Arctic A,USA,United States,Alaska,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90V816AL
JN258426,AL_Arctic_A,Arctic A,USA,United States,Alaska,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90V818AL
JN258427,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Canis lupus familiaris,22100340,89V805AL
JN258428,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V806AL
JN258429,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Canis lupus,22100340,89V807AL
JN258430,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V808AL
JN258431,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V809AL
JN258432,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Canis lupus familiaris,22100340,89V810AL
JN258433,AL_Arctic_A,Arctic A,USA,United States,Alaska,1989,1989,1989,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,89V811AL
JN258434,AL_Arctic_A,Arctic A,CAN,Canada,NWT,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90L3187CAN
JN258435,AL_Arctic_A,Arctic A,CAN,Canada,NWT,1990,1990,1990,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,90L3310CAN
JN258436,AL_Arctic_A,Arctic A,CAN,Canada,NWT,1991,1991,1991,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,91L0250CAN
JN258437,AL_Arctic_A,Arctic A,CAN,Canada,NWT,1993,1993,1993,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,93L0459CAN
JN258438,AL_Arctic_A,Arctic A,CAN,Canada,NWT,1993,1993,1993,500,07-Dec-11,25-Jul-16,Vulpes vulpes,22100340,93L0669CAN
