sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
FJ228564,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F6TxCyJimHogg1996
FJ228565,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1999,1999,1999,264,08-Mar-09,24-Jul-16,Canis familiaris,-,I3TxdgWillacy1999
FJ228566,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis familiaris,-,F12TxdgStarr1996
FJ228567,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E1TxCyLiveOak1995
FJ228568,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis latrans,-,C3TxCyStarr1993
FJ228569,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A13TXCyJimWells1991
FJ228570,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis familiaris,-,B5TxdgKimble1992
FJ228571,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1998,1998,1998,264,08-Mar-09,24-Jul-16,Canis latrans,-,H1TxCyBrooks1998
FJ228572,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,D15TxdgRandall1994
FJ228573,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis familiaris,-,E17TxDgJimHogg1995
FJ228574,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis familiaris,-,B10TxdgDuval1992
FJ228575,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1998,1998,1998,264,08-Mar-09,24-Jul-16,Canis latrans,-,H3TxCyKenedy1998
FJ228576,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B15TxCyDuval1992
FJ228577,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis latrans,-,C5TxCyBrooks1993
FJ228578,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis familiaris,-,B4TxdgKleburg1992
FJ228579,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis familiaris,-,B2TxdgBrooks1992
FJ228580,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1997,1997,1997,264,08-Mar-09,24-Jul-16,Canis latrans,-,G3TxCyWillacy1997
FJ228581,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Homo sapiens,-,txushm1363Starr1991
FJ228582,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C21TxdgNueces1993
FJ228583,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis familiaris,-,A5TxdgKleburg1991
FJ228584,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1998,1998,1998,264,08-Mar-09,24-Jul-16,Canis latrans,-,H4TxCyWillacy1998
FJ228585,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis latrans,-,D4TxCyStarr1994
FJ228586,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1999,1999,1999,264,08-Mar-09,24-Jul-16,Canis familiaris,-,I2TxdgWillacy1999
FJ228587,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis latrans,-,C6TxCyWebb1993
FJ228588,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B13TxCyZapata1992
FJ228589,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1999,1999,1999,264,08-Mar-09,24-Jul-16,Canis latrans,-,I6TxCyWillacy1999
FJ228590,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis familiaris,-,A6TxdgBrooks1991
FJ228591,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis latrans,-,C1TxCyJimWells1993
FJ228592,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A12TxCyJimWells1991
FJ228593,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C12TxdgJimWells1993
FJ228594,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis latrans,-,D8TxCyJimWells1994
FJ228595,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis familiaris,-,E14TxdgHidalgo1995
FJ228596,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C17TxdgHidalgo1993
FJ228597,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1999,1999,1999,264,08-Mar-09,24-Jul-16,Canis familiaris,-,I5TxdgWillacy1999
FJ228598,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1999,1999,1999,264,08-Mar-09,24-Jul-16,Canis familiaris,-,I4TxdgWillacy1999
FJ228599,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis familiaris,-,B20TxdgWillacy1992
FJ228600,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,D16TxdgKleberg1994
FJ228601,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis familiaris,-,A4TxdgHidalgo1991
FJ228602,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1999,1999,1999,264,08-Mar-09,24-Jul-16,Canis familiaris,-,I1TxdgWillacy1999
FJ228603,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1997,1997,1997,264,08-Mar-09,24-Jul-16,Canis familiaris,-,G6TxdgWillacy1997
FJ228604,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A14TxCyJimWells1991
FJ228605,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B19TxCyJimWells1992
FJ228606,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A18TxCyBrooks1991
FJ228607,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A16TxCyHidalgo1991
FJ228608,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis latrans,-,C7TxCyKleberg1993
FJ228609,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C11TxdgDuval1993
FJ228610,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,D17TXdgJimHogg1994
FJ228611,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1998,1998,1998,264,08-Mar-09,24-Jul-16,Canis familiaris,-,H5TxdgWillacy1998
FJ228612,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A10TxCyStarr1991
FJ228613,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B14TxCyKenedy1992
FJ228614,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B18TxCyStarr1992
FJ228615,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C19TxdgBrooks1993
FJ228616,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1998,1998,1998,264,08-Mar-09,24-Jul-16,Canis latrans,-,H2TxCyWillacy1998
FJ228617,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E8TxCyLaSalle1995
FJ228618,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E3TxCyHidalgo1995
FJ228619,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B12TxCyJimHogg1992
FJ228620,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1997,1997,1997,264,08-Mar-09,24-Jul-16,Canis latrans,-,G4TxCyWillacy1997
FJ228621,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C13TxdgStarr1993
FJ228622,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B16TxCyKleberg1992
FJ228623,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F11TxCyStarr1996
FJ228624,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A15TXCyJimWells1991
FJ228625,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis latrans,-,D6TxCyBrooks1994
FJ228626,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A9TxCyStarr1991
FJ228627,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1997,1997,1997,264,08-Mar-09,24-Jul-16,Canis latrans,-,G1TxCyWebb1997
FJ228628,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1997,1997,1997,264,08-Mar-09,24-Jul-16,Canis familiaris,-,G5TxdgWebb1997
FJ228629,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B11TxCyBrooks1992
FJ228630,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C14TxdgZapata1993
FJ228631,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis familiaris,-,B7TxdgStarr1992
FJ228632,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F1TxCyWebb1996
FJ228633,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F5TxCyWebb1996
FJ228634,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis latrans,-,B17TxCyWebb1992
FJ228635,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,txusdg2361Amarillo1994
FJ228636,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis latrans,-,D2TxCyWebb1994
FJ228637,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis latrans,-,C9TxCyNueces1993
FJ228638,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis familiaris,-,A1TxdgMaverick1991
FJ228639,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis latrans,-,Txuscy25871994
FJ228640,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis latrans,-,C2TxCyDuval1993
FJ228641,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,2004,2004,2004,264,08-Mar-09,24-Jul-16,Canis latrans,-,TxUSCy2004
FJ228642,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,D14TxdgZapata1994
FJ228643,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1992,1992,1992,264,08-Mar-09,24-Jul-16,Canis familiaris,-,B1TxdgJimHogg1992
FJ228644,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis latrans,-,A17TxCyBrooks1991
FJ228645,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis latrans,-,D3TxCyWillacy1994
FJ228646,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Florida,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,flusdg27571994
FJ228647,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Florida,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,flusdg28421994
FJ228648,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis latrans,-,D7TxCyLiveOak1994
FJ228649,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,D10TxdgDuval1994
FJ228650,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E2TxCyZavala1995
FJ228651,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E4TxCyAtascosa1995
FJ228652,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E5TxCyFrio1995
FJ228653,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E6TxCyWebb1995
FJ228654,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F10TxCySnPatricio1996
FJ228655,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E7TxCyNueces1995
FJ228656,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E9TxCyJimWells1995
FJ228657,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis familiaris,-,F13TxdgJimWells1995
FJ228658,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,E10TxCyLiveOak1995
FJ228659,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis familiaris,-,F14TxdgJimWells1996
FJ228660,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F15TxCyNueces1996
FJ228661,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis familiaris,-,E16TxdgAtascosa1995
FJ228662,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F3TxCySnPatricio1996
FJ228663,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F4TxCyJimWells1996
FJ228664,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1997,1997,1997,264,08-Mar-09,24-Jul-16,Canis latrans,-,G2TxCySnPatricio1997
FJ228665,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1996,1996,1996,264,08-Mar-09,24-Jul-16,Canis latrans,-,F2TxCyLaSalle1996
FJ228666,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis familiaris,-,E15TxdgZavala1995
FJ228667,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Florida,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,flusdg28911994
FJ228668,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1991,1991,1991,264,08-Mar-09,24-Jul-16,Canis familiaris,-,A8TxdgBrooks1991
FJ228669,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1994,1994,1994,264,08-Mar-09,24-Jul-16,Canis familiaris,-,D9TxdgLubbock1994
FJ228670,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1995,1995,1995,264,08-Mar-09,24-Jul-16,Canis latrans,-,Txuscy28301995
FJ228671,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C16TxdgPresidio1993
FJ228672,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,Texas,1993,1993,1993,264,08-Mar-09,24-Jul-16,Canis familiaris,-,C20TxdgPresidio1993
FJ228673,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,California,1977,1977,1977,264,08-Mar-09,24-Jul-16,Canis familiaris,-,causdg2198Eureka1977
FJ228674,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,USA,United States,California,1990,1990,1990,264,08-Mar-09,24-Jul-16,Canis latrans,-,causcy25201990
FJ228675,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,SLV,El Salvador,-,2003,2003,2003,264,08-Mar-09,24-Jul-16,Homo sapiens,-,3853bSalvHm2003
GU123651,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2003,2003,2003,1305,10-Nov-09,24-Jul-16,Felis catus,20401500,10568CT03
GU123652,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2005,2005,2005,1305,10-Nov-09,24-Jul-16,Canis familiaris,20401500,6050DG05
GU123653,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2005,2005,2005,1305,10-Nov-09,24-Jul-16,Canis familiaris,20401500,8578DG05
GU123654,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2005,2005,2005,1305,10-Nov-09,24-Jul-16,Canis familiaris,20401500,8590DG05
GU123655,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2005,2005,2005,1305,10-Nov-09,24-Jul-16,Canis familiaris,20401500,9370DG05
GU123656,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,2005,2005,2005,1305,10-Nov-09,24-Jul-16,Canis familiaris,20401500,9479DG05
GU123657,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2002,2002,2002,1305,10-Nov-09,24-Jul-16,Cerdocyon thous,20401500,1407Ct02
GU123659,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2005,2005,2005,1305,10-Nov-09,24-Jul-16,Cerdocyon thous,20401500,6967Ct05
GU123661,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,2005,2005,2005,1305,10-Nov-09,24-Jul-16,Cerdocyon thous,20401500,7579Ct05
GU646797,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1997,1997,1997,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg04-97
GU646798,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1996,1996,1996,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg236-96
GU646799,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1996,1996,1996,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg82-96
GU646800,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg268-95
GU646801,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg227-95
GU646802,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg138-95
GU646803,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg76-95
GU646804,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg28-95
GU646805,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1995,1995,1995,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg27-95
GU646806,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg449-94
GU646807,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg420-94
GU646808,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg134-94
GU646809,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg133-94
GU646810,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg110-94
GU646811,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg107-94
GU646812,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg63-94
GU646813,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg31-94
GU646814,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg15-94
GU646829,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1997,1997,1997,320,18-Jun-11,23-Feb-12,Bos taurus,22033596,brbv289-97
GU646830,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1996,1996,1996,320,18-Jun-11,23-Feb-12,Bos taurus,22033596,brbv384-96
GU646831,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1996,1996,1996,320,18-Jun-11,23-Feb-12,Bos taurus,22033596,brbv282-96
GU646832,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1996,1996,1996,320,18-Jun-11,23-Feb-12,Bos taurus,22033596,brbv197-96
GU646833,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,319,18-Jun-11,23-Feb-12,Bos taurus,22033596,brbv32-94
GU646834,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1994,1994,1994,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg07-94
GU646835,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,-,1993,1993,1993,320,18-Jun-11,23-Feb-12,Canis familiaris,22033596,brdg70-93
